"strongs_number","original_word","english_translation","transliteration","translated_word","word"
"H0842","אֲשֵׁרָה","Asherah","ʼăshêrâh","عشيرة","وَالسَّوَارِيَ"
"H0842","אֲשֵׁרָה","Asherah","ʼăshêrâh","عشيرة","وَسَوَارِيَ"
"H0842","אֲשֵׁרָה","Asherah","ʼăshêrâh","عشيرة","وَسَوَارِيَهُمْ"
"H0842","אֲשֵׁרָה","Asherah","ʼăshêrâh","عشيرة","وَلِلسَّارِيَةِ"
"H0844","אַשְׂרִיאֵל","Asriel","ʼAsrîyʼêl","أسرييل","أَسْرِيئِيلَ"
"H0844","אַשְׂרִיאֵל","Asriel","ʼAsrîyʼêl","أسرييل","إِشْرِيئِيلُ"
"H0844","אַשְׂרִיאֵל","Asriel","ʼAsrîyʼêl","أسرييل","لأَسْرِيئِيلَ"
"H0847","אֶשְׁתָּאוֹל","Eshtaol","ʼEshtâʼôl","اشتاول","أَشْتَأُولُ"
"H0847","אֶשְׁתָּאוֹל","Eshtaol","ʼEshtâʼôl","اشتاول","وَأَشْتَأُولَ"
"H0847","אֶשְׁתָּאוֹל","Eshtaol","ʼEshtâʼôl","اشتاول","وَمِنْ أَشْتَأُولَ"
"H0850","אֶשְׁתּוֹן","Eshton","ʼEshtôwn","أشتون","أَشْتُونَ"
"H0850","אֶשְׁתּוֹן","Eshton","ʼEshtôwn","أشتون","وَأَشْتُونُ"
"H0851","אֶשְׁתְּמוֹעַ","Eshtemoa","ʼEshtᵉmôaʻ","اشتموا","أَشْتَمُوعَ"
"H0851","אֶשְׁתְּמוֹעַ","Eshtemoa","ʼEshtᵉmôaʻ","اشتموا","فِي أَشْتِمُوعَ"
"H0851","אֶשְׁתְּמוֹעַ","Eshtemoa","ʼEshtᵉmôaʻ","اشتموا","وَأَشْتَمُوعَ"
"H0851","אֶשְׁתְּמוֹעַ","Eshtemoa","ʼEshtᵉmôaʻ","اشتموا","وَأَشْتِمُوهُ"
"H0856","אֶתְבַּ֫עַל","Ethbaal","ʼEthbaʻal","إثبال","أَثْبَعَلَ"
"H0863","אִתַּי","Ittai","ʼIttay","إتاي","إِتَّايَ"
"H0863","אִתַּי","Ittai","ʼIttay","إتاي","إِتَّايُ"
"H0863","אִתַּי","Ittai","ʼIttay","إتاي","لإِتَّايَ"
"H0863","אִתַּי","Ittai","ʼIttay","إتاي","وَإِتَّايَ"
"H0863","אִתַּי","Ittai","ʼIttay","إتاي","وَإِتَّايُ"
"H0864","אֵתָם","Etham","ʼÊthâm","إيثام","إِيثَامَ"
"H0864","אֵתָם","Etham","ʼÊthâm","إيثام","فِي إِيثَامَ"
"H0864","אֵתָם","Etham","ʼÊthâm","إيثام","مِنْ إِيثَامَ"
"H0867","אֶתְנִי","Ethni","ʼEthnîy","إثني","أَثْنَايَ"
"H0869","אֶתְנַן","Ethnan","ʼEthnan","إثنان","وَأَثْنَانُ"
"H0871","אֲתָרִים","Atharim","ʼĂthârîym","أثريم","أَتَارِيمَ"
"H0876","בְּאֵר","Beer","Bᵉʼêr","جعة","إِلَى بِئْرَ"
"H0876","בְּאֵר","Beer","Bᵉʼêr","جعة","إِلَى بِئْرٍ"
"H0878","בְּאֵרָא","Beera","Bᵉʼêrâʼ","بيرا","وَبَئِيرَا"
"H0879","בְּאֵר אֵילִים","Beer-elim","Bᵉʼêr ʼÊlîym","القضاء على البيرة","وَإِلَى بِئْرِ إِيلِيمَ"
"H0880","בְּאֵרָה","Beerah","Bᵉʼêrâh","بيرة","بَئِيرَةُ"
"H0882","בְּאֵרִי","Beeri","Bᵉʼêrîy","بيري","بِئِيرِي"
"H0882","בְּאֵרִי","Beeri","Bᵉʼêrîy","بيري","بِيرِي"
"H0883","בְּאֵר לַחַי רֹאִי","Beer-lahai-roi","Bᵉʼêr la-Chay Rôʼîy","بير لهاي روي","بِئْرَ لَحَيْ رُئِي"
"H0883","בְּאֵר לַחַי רֹאִי","Beer-lahai-roi","Bᵉʼêr la-Chay Rôʼîy","بير لهاي روي","بِئْرِ لَحَيْ رُئِي"
"H0883","בְּאֵר לַחַי רֹאִי","Beer-lahai-roi","Bᵉʼêr la-Chay Rôʼîy","بير لهاي روي","مِنْ وُرُودِ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","بِئْرَ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","إِلَى بِئْرِ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","بِئْرُ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","بِئْرِ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","فِي بِئْرِ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","مِنْ بِئْرِ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","وَإِلَى بِئْرَ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","وَبِئْرَ سَبْعٍ"
"H0884","בְּאֵר שֶׁ֫בַע","Beer-sheba","Bᵉʼêr Shebaʻ","بئر السبع","وَبِئْرِ سَبْعٍ"
"H0893","בֵּבַי","Bebai","Bêbay","بيبي","بَابَايَ"
"H0893","בֵּבַי","Bebai","Bêbay","بيبي","وَبِيبَايُ"
"H0902","בִּגְוַי","Bigvai","Bigvay","بيجفاي","بِغْوَايَ"
"H0902","בִּגְוַי","Bigvai","Bigvay","بيجفاي","بِغْوَايُ"
"H0902","בִּגְוַי","Bigvai","Bigvay","بيجفاي","بَغْوَايَ"
"H0902","בִּגְוַי","Bigvai","Bigvay","بيجفاي","وَبَغْوَايُ"
"H0903","בִּגְתָא","Bigtha","Bigthâʼ","بيغثا","وَبِغْثَا"
"H0904","בִּגְתָן","Bigthan","Bigthân","بيغثان","بِغْثَانُ"
"H0904","בִּגְתָן","Bigthan","Bigthân","بيغثان","بِغْثَانَا"
"H0911","בְּדַד","Bedad","Bᵉdad","بيداد","بَدَادَ"
"H0911","בְּדַד","Bedad","Bᵉdad","بيداد","بَدَدَ"
"H0912","בֵּֽדְיָה","Bedeiah","Bêdᵉyâh","بدية","وَبِيدْيَا"
"H0920","בִּדְקַר","Bidkar","Bidqar","بدكار","لِبِدْقَرَ"
"H0930","בְּהֵמוֹת","Behemoth","bᵉhêmôwth","بَهِيمُوث","بَهِيمُوثُ"
"H0932","בֹּ֫הַן","Bohan","Bôhan","بوهان","بُوهَنَ"
"H0938","בּוּז","Buz","Bûwz","الطنانة","بُوزٍ"
"H0938","בּוּז","Buz","Bûwz","الطنانة","وَبُوزَ"
"H0938","בּוּז","Buz","Bûwz","الطنانة","وَبُوزًا"
"H0941","בּוּזִי","Buzi","Bûwzîy","بوزي","بُوزِي"
"H0942","בַּוַּי","Bavvai","Bavvay","باففاي","بَوَّايُ"
"H0945","בּוּל","Bul","Bûwl","بول","بُولَ"
"H0946","בּוּנָה","Bunah","Bûwnâh","بونة","ثُمَّ بُونَةَ"
"H0949","בּוֹצֵץ","Bozez","Bôwtsêts","بوزيز","بُوصَيْصُ"
"H0964","בִּזְיוֹתְיָה","Biziothiah","bizyôwthᵉyâh","بيزيوثيا","وَبِزْيُوتِيَةَ"
"H0966","בֶּ֫זֶק","Bezek","Bezeq","بيزك","فِي بَازَقَ"
"H0968","בִּזְּתָא","Biztha","Bizthâʼ","بزثا","وَبِزْثَا"
"H0980","בַּחֻרִים","Bahurim","Bachurîym","بحوريم","بَحُورِيمَ"
"H0980","בַּחֻרִים","Bahurim","Bachurîym","بحوريم","فِي بَحُورِيمَ"
"H0980","בַּחֻרִים","Bahurim","Bachurîym","بحوريم","مِنْ بَحُورِيمَ"
"H0984","בֶּ֫טַח","Betah","Beṭach","بيتاه","وَمِنْ بَاطِحَ"
"H0991","בֶּ֫טֶן","Beten","Beṭen","بيتن","وَبَاطَنَ"
"H0993","בְּטֹנִים","Betonim","Bᵉṭônîym","بيتونيم","وَبُطُونِيمَ"
"H1007","בֵּית אָ֫וֶן","Beth-aven","Bêyth ʼÂven","بيث أفين","إِلَى بَيْتِ آوَنَ"
"H1007","בֵּית אָ֫וֶן","Beth-aven","Bêyth ʼÂven","بيث أفين","إِلَى بَيْتِ آوِنَ"
"H1007","בֵּית אָ֫וֶן","Beth-aven","Bêyth ʼÂven","بيث أفين","بَيْتِ آوَنَ"
"H1007","בֵּית אָ֫וֶן","Beth-aven","Bêyth ʼÂven","بيث أفين","بَيْتِ آوِنَ"
"H1007","בֵּית אָ֫וֶן","Beth-aven","Bêyth ʼÂven","بيث أفين","فِي بَيْتِ آوَنَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","بَيْتَ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","أَهْلُ بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","أَوْ فِي بَيْتِ إِيل"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","إِلَى بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","إِلَى بَيْتِ إِيل"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","الْبَيْتَئِيلِيُّ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","بَيْتُ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","بَيْتِ إِيل"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","عَنْ بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","فِي بَيْتِ إِيل"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","فِي بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","مِنْ بَيْتِ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","وَأَمَّا بَيْتُ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","وَبَيْتَ إِيلَ"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","وَبَيْتِ إِيل"
"H1008","בֵּֽיתְ־אֵל","Beth-el","Bêyth-ʼÊl","بيت ايل","وَبَيْتِ إِيلَ"
"H1009","בֵּית אַֽרְבֵֿאל","Beth-arbel","Bêyth ʼArbêʼl","بيت أربيل","بَيْتَ أَرَبْئِيلَ"
"H1010","בֵּית בַּ֫עַל מְעוֹן","Beth-baal-meon","Bêyth Baʻal Mᵉʻôwn","بيت بعل ميون","بَعْلِ مَعُونَ"
"H1010","בֵּית בַּ֫עַל מְעוֹן","Beth-baal-meon","Bêyth Baʻal Mᵉʻôwn","بيت بعل ميون","بَيْتِ مَعُونَ"
"H1011","בֵּית בִּרְאִי","Beth-biri","Bêyth Birʼîy","بيت بيري","وَبَيْتِ بِرْئِي"
"H1012","בֵּית בָּרָה","Beth-barah","Bêyth Bârâh","بيت بارة","بَيْتِ بَارَةَ"
"H1013","בֵּית־גָּדֵר","Beth-gader","Bêyth-Gâdêr","بيت جادر","بَيْتِ جَادِيرَ"
"H1014","בֵּית גָּמוּל","Beth-gamul","Bêyth Gâmûwl","بيت جامول","بَيْتِ جَامُولَ"
"H1015","בֵּית דִּבְלָתָ֑יִם","Beth-diblathaim","Bêyth Diblâthayim","بيت دبلاتايم","بَيْتِ دَبْلَتَايِمَ"
"H1016","בֵּית־דָּגוֹן","Beth-dagon","Bêyth-Dâgôwn","بيت داجون","إِلَى بَيْتِ دَاجُونَ"
"H1016","בֵּית־דָּגוֹן","Beth-dagon","Bêyth-Dâgôwn","بيت داجون","بَيْتُ دَاجُونَ"
"H1018","בֵּית הָאֵצֶל","Beth-ezel","Bêyth hâʼêtsel","بيت ايزيل","بَيْتِ هَأَيْصِلَ"
"H1019","בֵּית הַגִּלְגָּל","Beth-gilgal","Bêyth hag-Gilgâl","بيت جلجال","وَمِنْ بَيْتِ الْجِلْجَالِ"
"H1020","בֵּית הַיְשִׁימוֹת","Beth-jeshimoth","Bêyth ha-Yshîy-môwth","بيت جيشيموت","بَيْتِ بَشِيمُوتَ"
"H1020","בֵּית הַיְשִׁימוֹת","Beth-jeshimoth","Bêyth ha-Yshîy-môwth","بيت جيشيموت","بَيْتِ يَشِيمُوتَ"
"H1020","בֵּית הַיְשִׁימוֹת","Beth-jeshimoth","Bêyth ha-Yshîy-môwth","بيت جيشيموت","مِنْ بَيْتِ يَشِيمُوتَ"
"H1020","בֵּית הַיְשִׁימוֹת","Beth-jeshimoth","Bêyth ha-Yshîy-môwth","بيت جيشيموت","وَبَيْتَ يَشِيمُوتَ"
"H1021","בֵּית הַכֶּ֫רֶם","Beth-haccerem","Bêyth hak-Kerem","بيت حسيريم","بَيْتِ هَكَّارِيمَ"
"H1024","בֵּית מַרְכָּבוֹת","Beth-marcaboth","Bêyth ham-Markâbôwth","بيت ماركابوث","وَبَيْتُ الْمَرْكَبُوتِ"
"H1024","בֵּית מַרְכָּבוֹת","Beth-marcaboth","Bêyth ham-Markâbôwth","بيت ماركابوث","وَفِي بَيْتِ مَرْكَبُوتَ"
"H1025","בֵּית הָעֵ֫מֶק","Beth-emek","Bêyth hâ-ʻÊmeq","بيث إميك","بَيْتِ الْعَامِقِ"
"H1026","בֵּית הָֽעֲרָבָה","Beth-arabah","Bêyth hâ-ʻĂrâbâh","بيت عربة","بَيْتُ الْعَرَبَةِ"
"H1026","בֵּית הָֽעֲרָבָה","Beth-arabah","Bêyth hâ-ʻĂrâbâh","بيت عربة","بَيْتِ الْعَرَبَةِ"
"H1026","בֵּית הָֽעֲרָבָה","Beth-arabah","Bêyth hâ-ʻĂrâbâh","بيت عربة","وَبَيْتَ الْعَرَبَةِ"
"H1027","בֵּית הָרָם","Beth-haram","Bêyth hâ-Râm","بيت حرام","بَيْتَ هَارَامَ"
"H1028","בֵּית הָרָן","Beth-haran","Bêyth hâ-Rân","بيت حران","وَبَيْتَ هَارَانَ"
"H1029","בֵּית הַשִּׁטָּה","Beth-shittah","Bêyth hash-Shiṭṭâh","بيت شيتة","بَيْتِ شِطَّةَ"
"H1031","בֵּית חׇגְלָה","Beth-hoglah","Bêyth Choglâh","بيت حجلة","إِلَى بَيْتِ حُجْلَةَ"
"H1031","בֵּית חׇגְלָה","Beth-hoglah","Bêyth Choglâh","بيت حجلة","بَيْتِ حُجْلَةَ"
"H1031","בֵּית חׇגְלָה","Beth-hoglah","Bêyth Choglâh","بيت حجلة","وَبَيْتَ حُجْلَةَ"
"H1032","בֵּית חוֹרֹן","Beth-horon","Bêyth Chôwrôwn","بيت حورون","بَيْتَ حُورُونَ"
"H1032","בֵּית חוֹרֹן","Beth-horon","Bêyth Chôwrôwn","بيت حورون","بَيْتِ حُورُونَ"
"H1032","בֵּית חוֹרֹן","Beth-horon","Bêyth Chôwrôwn","بيت حورون","وَبَيْتَ حُورُونَ"
"H1033","בֵּית כָּ֑ר","Beth-car","Bêyth Kar","بيت السيارة","بَيْتِ كَارٍ"
"H1034","בֵּית לְבָאוֹת","Beth-lebaoth","Bêyth Lᵉbâʼôwth","بيت ليباوث","وَبَيْتُ لَبَاوُتَ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","إِلَى بَيْتِ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","بَيْتَ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","بَيْتُ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","بَيْتِ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","بَيْتِ لَحْمِ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","فِي بَيْتِ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","مِنْ بَيْتِ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","مِنْ بَيْتِ لَحْمِ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","وَبَيْتِ لَحْمٍ"
"H1035","בֵּית לֶ֫חֶם","Beth-lehem","Bêyth Lechem","بيت لحم","يَا بَيْتَ لَحْمِ"
"H1036","בֵּית לְעַפְרָה","Beth-le-aphrah","Bêyth lᵉ-ʻAphrâh","بيت عفرة","فِي بَيْتِ عَفْرَةَ"
"H1037","בֵּית מִלּוֹא","Beth-millo","Bêyth Millôwʼ","بيث ميلو","الْقَلْعَةِ"
"H1037","בֵּית מִלּוֹא","Beth-millo","Bêyth Millôwʼ","بيث ميلو","سُكَّانِ الْقَلْعَةِ"
"H1037","בֵּית מִלּוֹא","Beth-millo","Bêyth Millôwʼ","بيث ميلو","وَسُكَّانَ الْقَلْعَةِ"
"H1037","בֵּית מִלּוֹא","Beth-millo","Bêyth Millôwʼ","بيث ميلو","وَمِنْ سُكَّانِ الْقَلْعَةِ"
"H1039","בֵּית נִמְרָה","Beth-nimrah","Bêyth Nimrâh","بيت نمرة","وَبَيْتَ نِمْرَةَ"
"H1040","בֵּית עֶ֑דֶן","Beth-eden","Bêyth ʻÊden","بيث إيدن","مِنْ بَيْتِ عَدْنٍ"
"H1041","בֵּית־עַזְמָ֫וֶת","Beth-azmaveth","Bêyth ʻAzmâveth","بيت عزموت","بَيْتِ عَزْمُوتَ"
"H1042","בֵּית־עֲנוֹת","Beth-anoth","Bêyth ʻĂnôwth","بيت عنوث","وَبَيْتُ عَنُوتَ"
"H1043","בֵּית־עֲנָת","Beth-anath","Bêyth ʻĂnâth","بيت عناث","بَيْتِ عَنَاةَ"
"H1043","בֵּית־עֲנָת","Beth-anath","Bêyth ʻĂnâth","بيت عناث","وَبَيْتُ عَنَاةَ"
"H1043","בֵּית־עֲנָת","Beth-anath","Bêyth ʻĂnâth","بيت عناث","وَبَيْتِ عَنَاةَ"
"H1044","בֵּית־עֵ֫קֶד","Beth-eked","Bêyth ʻÊqed","بيث إيكيد","بَيْتِ عَقْدٍ"
"H1044","בֵּית־עֵ֫קֶד","Beth-eked","Bêyth ʻÊqed","بيث إيكيد","عِنْدَ بَيْتِ عَقْدِ"
"H1046","בֵּית פָּ֑לֶט","Beth-pelet","Bêyth Peleṭ","بيث بيلت","وَبَيْتَ فَالَطَ"
"H1046","בֵּית פָּ֑לֶט","Beth-pelet","Bêyth Peleṭ","بيث بيلت","وَبَيْتِ فَالِطَ"
"H1047","בֵּית פְּעוֹר","Beth-peor","Bêyth Pᵉʻôwr","بيث بيور","بَيْتِ فَغُورَ"
"H1047","בֵּית פְּעוֹר","Beth-peor","Bêyth Pᵉʻôwr","بيث بيور","وَبَيْتَ فَغُورَ"
"H1048","בֵּית פַּצֵּץ","Beth-pazzez","Bêyth Patstsêts","بيت باز","وَبَيْتِ فَصَّيْصَ"
"H1049","בֵּית־צוּר","Beth-zur","Bêyth Tsûwr","بيت زور","بَيْتِ صُورَ"
"H1049","בֵּית־צוּר","Beth-zur","Bêyth Tsûwr","بيت زور","وَبَيْتَ صُورَ"
"H1049","בֵּית־צוּר","Beth-zur","Bêyth Tsûwr","بيت زور","وَبَيْتُ صُورٍ"
"H1050","בֵּית־רְחוֹב","Beth-rehob","Bêyth Rᵉchôwb","بيت رحوب","بَيْتِ رَحُوبَ"
"H1050","בֵּית־רְחוֹב","Beth-rehob","Bêyth Rᵉchôwb","بيت رحوب","لِبَيْتِ رَحُوبَ"
"H1051","בֵּית רָפָא","Beth-rapha","Bêyth Râphâʼ","بيت رفا","بَيْتَ رَافَا"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","أَهْلَ بَيْتِ شَانَ"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","بَيْتُ شَانَ"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","بَيْتِ شَانٍ"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","بَيْتِ شَانَ"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","فِي بَيْتِ شَانٍ"
"H1052","בֵּית שְׁאָן","Beth-shean","Bêyth Shᵉʼân","بيث شين","مِنْ بَيْتِ شَانَ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","إِلَى بَيْتِ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","بَيْتَ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","بَيْتِ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","بَيْتَشَمْسَ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","فِي بَيْتِ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","وَبَيْتَ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","وَبَيْتِ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","وَبَيْتُ شَمْسٍ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","وَبَيْتَشَمْسَ"
"H1053","בֵּית שֶׁ֫מֶשׁ","Beth-shemesh","Bêyth Shemesh","بيت شيمش","وَكَانَ أَهْلُ بَيْتَشَمْسَ"
